sentiment,review_body,product_category
0,I didn't fall in love with this jacket but it was comfortable and seems like it has potential to be flattering on many body types. for reference i tried on a medium and my measurements are 38-30-40.,Jackets
0,Very pretty but runs tight - i usually wear an 8 or small/med in retailer jackets and couldn't zip up the 8 (am a 36c and thick/broad at the top) as there is no give. this is also more like a fitted shirt  made of lightweight muslin-like fabric. was looking for a summer jacket to wear over knits in a chilly  air conditioned office setting so sadly it didn't work for me. could be cute on someone with a smaller frame over a tank or cami.,Jackets
0,Slouchy relaxed fit. well sewn together and hangs well on the body. bottom hem hits upper thigh. good length and soft  easy fabric. light layering option as well. good spring jacket  can be kept on indoors without getting too hot.,Jackets
0,I tried this on in the store yesterday and i wanted to buy it very much. the jacket would work well for many sleveless tops or dresses all summer  and would work in an office. but  on me  the unusual cut of the arms emphasized the worst part of my arms (saggy or fat area) in a comical manner. if they tried to design a garmet to make arms look bad  the couldnt have done it better. further  the extra material against the body added bulk at my narrowest point (i am hourglass). again  not flattering,Jackets
0,This is super cute and the colors are so vibrant and its thin enough to wear with tanks for the summer but it already had a hole forming in the upper back shoulder.  i guess the material was a little too thin....$98 is a little too much money for something that gets holes so easily!,Jackets
1,"I took a chance and tried on this jacket today at the store. at first i was worried that it might look boxy on me but as soon as i put it on  it was love at first sight! it's so cute and very comfy! the sleeves are slightly long on me but that's been a recurrent issue regarding all my jackets. i'm only 5'3"" about 124 lbs. and it fit me very well. because it's a bit cropped  it makes me look taller. glad the weather is starting to warm up so i can find more excuses to wear it. i didn't need anoth",Jackets
1,I absolutely love this vest. it fits extremely well and falls nicely. i find the collar/lapel billows or flaps out and away from the interior of the vest and i wish they were sewn or secured down. when you tie the string around your waist  the lapel doesn't lay flat  but if you style it like the online model and tie the string off to tighten around your waist  you get a very flattering look. the color and fabric is great quality and really nice in person. i'm overall really happy with this vest.,Jackets
1,This is a lovely jacket. it is easily paired with different bottoms and tops  and is such a fun take on the standard blazer with the beautiful ruffle pocket-detail. they are not actual pockets though  which i thought would have been an easy thing to incorporate. my chief issue with the fit is that it is a tad boxy. i am a standard xs/xxs and this runs just a tad big and a bit wide. but unbuttoned it falls seamlessly. if you use the clasp  it actually looks bigger. regardless  i love it and was o,Jackets
1,"I recently purchased this jacket online in the rose color and it is beautiful! i usually wear an xs in retailer but purchased this in size s after trying on the grey color at the store. there was no xs to try for comparison but the s fit well and leaves room for light layers underneath. the only reason i rated it as ""runs small"" is that xs is my usual size so this may be true to size for most. i also wanted the option of zipping with layers underneath. the sleeves are long but can be rolled",Jackets
1,"This is silly  but the moss is not brown as pictured but olive green. with that ""said "" i am going more casual  and i love the ""flex"" of this coat. the shape is beautiful and the lining is fun. i waited two months to get this in close to my size 00. for my style it is a keeper  but this back order situation is not acceptable. don't know whose fault that is?",Jackets
1,"This is my second jacket from this brand cartonnier and i am thoroughly pleased.     i love the quality and texture of the fabric of this coat. i think the styling is super classic with a little bohemian edge.     i am 5' 3"" and 120 lbs and the size 4 fit me perfectly.",Jackets
1,Don't be put off by the sparkle! this jacket is amazing. lovely detail with the print on print with the sequined patches. i love this retailer in house brand  elevenses. i take a medium in this brand( 8/10) and the medium fits full with room like a bomber style would offer. i had tried a small in my local store and it was not a small -small so if you want a tighter fit then go for a small. but i like thinks to have a more fluid feel. i have a 34 dd chest as reference. i plan to wear this in spring,Jackets
1,It jacket of the season! this bomber is absolutely perfect. not only is the embroidery beautiful  but it's super comfy as well. it's lightweight  nicely lined  and well made. i only gave it four stars for quality simply because the embroidery could get pulled and frayed if not careful. you should expect that with any silky embroidered fabric however.  i would highly recommend this jacket for any body type.,Jackets
1,What s lovely surprise this jacket/cape/poncho is!  first  it is a substantial piece.  heavier than it appears.  it has an almost faux suede feel to it  with a deliciously lush french terry lining.  it looks and feels very rich.  i bought both colors and was glad i did!  i live on the coast and this will be fantastic over a sweater for morning walks along the shore.  i'm a l/xl and the m/l size is a perfect fit!,Jackets
-1,I love how these jeans look on. tts  adorable. i exchanged my first pair due to stitching coming out in the back right pocket. pair #2 -the stitching came out in the exact same place. this seems to be a problem with the quality/sewing. the fact that the stitching is gold and decorative as well as functional means it will keep unraveling until the jeans are ruined. 2nd pair has to go back. too bad.,Jeans
-1,I've worn citizens for almost 12 years now  i keep going back because i have an athletic figure (my thighs and butt are bigger than my waist)  and usually citizens fit and hug all the right places and are made with a certain quality expectation - these did not meet any of those standards  the ripped as soon as i put them on. the material seemed cheap.,Jeans
-1,"Woah  these jeans looked ridiculous on me. i felt as though it was 1987 and i was raiding my mom's closet. the combination of the light wash  the crop leg and high waist with the odd stitching around the midsection make this a no. it really accentuates any pouch you may have. i was looking for a high waisted denim but these are very unflattering. i am 5'3"" / 140 curvy. no  no  no!",Jeans
-1,"These were great pants that fit well  had good rise  perfect stretch for my curves  and i was really happy to get them on sale. (i'm 5'10""  165lbs  with a pear shape).     after only three months of occasional wear (about once a week  at most)  and following wash instructions perfectly  they started deteriorating. the pockets are becoming unsewn  the fabric has over-stretched in little sections that bunch  and the bottom hem is coming unraveled. these are the most low-quality horrible pants i've",Jeans
-1,"I ordered these along with the regular ag stevie jeans and there is a definite difference in fabiric and cut. i liked the darker fabric but it was thinner and stretchier that the more ""denim"" version. the cut was also looser in the thigh and seat area which made for a looser  less flattering fit. returned it and kept the regular ag stevie.",Jeans
-1,I finally ordered a pair of these jeans after seeing so many rave reviews  and when they went on sale. i'm leaving this review for women who share my body type.    i'm slim with longer legs  and don't really have curves. i typically don't purchase jeans with an inseam shorter than 30''. for reference  i really love the fit of paige and m.i.h. jeans.    these jeans have an inseam of 31''  which i thought would be fine. but for me  the cut wasn't flattering at all. i typically look for jeans that,Jeans
-1,I loved them on when i got them  but they literally frayed apart on my body as i wore them  and i had them on no more than 5 times. it was not a fit issue or a seam issue; they literally just frayed apart in two areas.  while flattering and incredibly comfortable  the fabric was not at all durable...they are not your typical  denim   they almost kind of a knit feel them.,Jeans
-1,Waist is tight and thighs and legs are not. -not flattering- ankle opening is too small  and they have a funny smell.,Jeans
-1,Noticed all the 5 star reviews online for the latest pilcro stets- so due to the past 2 years of dissapointment of what was once a great pair of jeans....i was hopeful that retailerpologist listened and went back to the original pilcro stet formula- thick denim  just the right amount of give and a flattering 10 inch rise. walked right in and found them- and i knew right when i touched them- they were still the thin denim that's nowhere near the quality they once were. consumers pay attention and t,Jeans
0,I have been looking for flares that are not tight through the thigh and these are definitely them...but for me they were so long that to hem them would ruin the style of the pants. i'm 5'5 and have long legs but i would need a high heel to maintain the intended style  and that's not what i was looking for. otherwise  beautiful.,Jeans
0,After losing a lot of weight i thought i'd try a pair of skinny jeans and since pilcro is my favorite jeans brand  i bought my usual pilcro size but wow. these are just way too tight. they pull on like leggings or tights  clinging to every part of your leg - there isn't even a bit of looseness around the calves and my lower legs have never been big. i kept thinking i'd just lose more weight and they would fit better but that isn't happening either (the fit) so these are going to my daughter who,Jeans
0,Ordered a petite and it was not as dark of a denim like the picture. the pockets on the backside are wide and are not flattering if you have any curve to your rear. makes you look wider than you are! pocket on front are also large  which accentuate thighs. these were returned immediately as it did not work for me.,Jeans
0,These are very well-made jeans  the fabric is substantial and gives a lot of stretch with movement. i adore the extra inch or so in the rise of the waist  and they make my butt look great. however  these jeans fit like a glove when i put them on first thing  but within an hour or so of wear they are so baggy it's like wearing a size bigger. i'd say perhaps buy a size smaller if you want them to fit snugly through the day. if you like roomy  then buy your regular size.,Jeans
0,I loved the color of these but they bagged out with just one wear. they are going back to store.,Jeans
0,I think you have to have stick legs/legs for days for this style to fit as pictured. i thought i had found the perfect boyfriend jean  but once these babies arrived i was really disappointed. the color is slightly brighter than the picture  which is fine  though i was digging the slightly greyed look.    anyway  these were loose in the waist and crotch and fit snugly everywhere else. i have a fairly athletic build  so it's not uncommon for me to have issues with fit around the calves and thighs ,Jeans
0,I should have looked more carefully at the description of these before i made the purchase. these jeans  unfortunately are very stretchy which i don't like at all. i was looking for 100% cotton with no lycra-love rigid denim so these are not for me. they have a very nice design and fit tts. they are very long so expect hemming if you are not 5'10 at least! the 29 was perfectly sized and will be flattering on a curvy figure  i would imagine. rear pockets are placed very low on the bottom giving t,Jeans
0,I had high hopes for these as coh is my favorite brand of denim  and these crops were made specifically for petites. also  i was happy to see they were described as a straight jean  not a skinny. the fit and sizing seems to be a little off. i ordered my regular size in this brand  27p  but they were too big. sized down to a 26p. they were still too large in the waist (seemed very stretchy) but fit well in the legs. i like the fact that these crops were made for petites so the length was perfect ,Jeans
0,I love the relaxed flattering fit of these pants but the navy die runs..a lot. the first time i washed them t did so per instructions on the label. i did my next load of laundry and everything turned blue/ grey! i tried washing them again with vinegar to set the color and hopefully that will help. lots of color running still though  so to be safe wash and then run washer with nothing in it to clean it before doing more laundry. i'm keeping them because i like the pants  but wanted to let you kno,Jeans
1,These pants are great. the pattern is beautiful and the fit is perfect. they pair well with a s front tucked shirt or fitted colwyn neck sweater. another great find from retailer!,Jeans
1,"I ordered a pair online  they came today and i am in love! the fit is great  i love the high rise waist. i will have to hem the bottom  i am a tad short (5'3"") and it is rare that i don't have to hem my jeans. they make my legs look longer and are a very flattering fit. i am very pleased with my purchase.",Jeans
1,Color is very nice and dark  with just a little fading around the knee. i sized down to 25 from my usual 26-27 (5.4' 120 lb).,Jeans
1,These jeans are so adorable and so soft--i really wish they fit! unfortunately  even the next size up was too snug for me.,Jeans
1,"These corodorys are considered mid waist but i interpret them as the perfect height for the low waist or regular rise. other than that  they are beautiful so comfortable not stretchey yet not constricting. i'm 5'6"" 107lb got a size 25 and i need a belt in the waist but the butt and legs are perfect and the waist isn't too big just not constricting. i always get urban outfitter corodorys but this year their quality is bad and these made of up it 100% plus the length is perfect",Jeans
1,In nature pilco fashion  these jeans are amazing. i wear them rolled down  they have a slight boot cut  but not overly. i am 5'10 and the bottoms fall right to my heel- meaning the hem doesn't drag on the ground-finally the perfect pair of jeans. they also do not stretch out and keep shape after wearin all day! highly recommend  although a little pricy for pilcro  worth the splurge.,Jeans
1,Love love! i am thick in waist and have thinner thighs and legs and these fit beautifully !! size down one size. very comfy. no muffin top or tummy rolling over and nice boyfriend look without being too baggy. very cute. so happy i found these. worth trying on.,Jeans
1,I really wanted the dark grey  but it has been sold out in my size for many months. i finally ended up with the navy. i think they are much cuter in person  the color nicer also. i think the cuffs have been folded under in some of the pictures of the models making the shape look just a tad odd. i got my usual size  and the fit was perfect. they stretch just enough. i would get the second pair in a heartbeat.,Jeans
1,I love these jeans! they are super soft and just the right weight for year around. however  they do run large. i normally wear a size 27. i am 5'7 and weigh 127#'s. because the other reviewers mentioned the sizing issue  i ordered a size down=26. they were too large and i sent them back for an exchange. these are perfect. i get tons of compliments when i wear them...i would love to see coh make them in a true black.,Jeans
-1,I thought this top would be a little more form fitting than it is. there is so much extra fabric near the bottom it is almost like a swing style top. the fabric will most definitely snag  as it is not a linen or cotton top material but rather a silky type and also very thin - not very good quality. i got the smallest size possible and it was absolutely huge  everywhere but the neck.,Knits
-1,I was really hopeful that this top would work on me because it is so cute online. however  i was very disappointed when i finally received it. the sleeves look soft and snuggy in the picture but are actually a bit stiff and scratchy in person. i could almost get over the sleeves  but the white part of the shirt was horrible. i am 5'10 and a size 6. i wear a size small at retailer  and i got a small in this top. the bottom of the shirt was a tad short on me and hit just below my belt line-- which i,Knits
-1,I loved this shirt when i got it. it fit perfectly  and was so soft. but when i washed it  following the instructions  it shrank up to well above my belly button. i'm talking 6 inches of shrinkage  at least.,Knits
-1,"Sadly  going back. ordered m  light color option  very difficult to pull over my head  not a good sign. got it on and neckline looked attractive (height w/o being a mock turtle)  but whole thing a bit small around middle. could order the l  but i'm not liking the feeling of the fabric  it feels tight with restrictive and nonuniform stretch: 33 cotton/27 poly/27 acrylic and 95 rayon/5 spandex ""contrast""  which must mean the stripes. combine w/fact that the two wide stripes are right at my middle",Knits
-1,I loved the criss cross part of this tank. however  it looked so frumpy on. the cut was just odd and if you are petite it felt like a tent. i was so bummed because that criss cross was awesome but it just looked so weird on. i returned it. the material felt nice too.,Knits
-1,I would have loved this top if it were the length pictured on the model  but it was a cropped length on me :(,Knits
-1,I bought this shirt in a l  since i didn't want it to be too fitted and was concerned a m would be. it is so boxy! it's like a completely different shirt. i have no idea how it looks good on anyone  unless it is simply widened the larger the size. maybe a m wouldn't be as wide and therefore as boxy  but this shirt is just a bad mess. returning.,Knits
-1,This jacket looked adorable on. it was also quite comfortable. however  it sheds and left fuzz on every dark surface it touched. sadly  this is a deal breaker for me.,Knits
-1,I like flowy tops because i have a bit of a belly and i like to camouflage it but this top was really flowy. the fabric is great and the embroidery is beautiful  i was hoping for this to be a holiday staple this year. it has to go back though  just too large. i don't love it quite enough to order a size down.,Knits
0,Love the print and comfort of this tank  however  it does run about 2 sizes larger than normal. it is also not a fitted tank  it has some flow which is not exactly what i was looking for.,Knits
0,I loved the fabric  cut and style of these shirts  the diamond gather in the front is a problem though. i just went under and snipped the elastic that is sewn on that design to relax it a bit. this shirt washes and wears wonderfully.   please make again   maybe fix the diamond area so it is not sewn with as much continuous elastic  a space in the sewing on both sides would alleviate that pucker.   sill i love this top,Knits
0,This tank fit well and i loved the ruffle in the back and how it layed. but the front was not a good look and i will be retuning it.,Knits
0,I don't know why this piece is so wide around the body. the fabric is very good. just the design is way boxy. i get xsp  still boxy.,Knits
0,I like everything about this shirt except i wish the embroidery was on the back too. gives it a cheaper look by only having it on the front. you will look prettier coming than going for sure!,Knits
0,I got this top in my typical size medium and wanted to love it...it is such a good idea and i loved it on the model! however  it failed in translation for me  and i will be returning. the bottom of the top is very loose  but the top clings to my chest (36dd)  pulling awkwardly and gapping on the sides. not worth exchanging for a large  since the bottom of the top is already to loose..,Knits
0,The tee is adorable in the floral print. the fit is true to size  as it is a casual tee rather than overly fitted. the cuffed sleeves are a nice detail. i would have bought this at full price  but it is quite see through in the white/yellow floral. i could easily see my nude colored bra and even my belly button it was so sheer. having to wear a tank underneath this completely defeats the purpose of a cute  casual tee you can just throw on. i was so disappointed that it was so sheer. i think the,Knits
0,"The material was a little itchy in my opinion. the fit was pretty big. almost a night shirt. i'm 5' 3""  and i will probably only wear this around the house with tights. i got a small. i purchased the orange color online. stay away if you have an olive skin tone! it's the pinkish it appears to be on be on the website. i'm 130 pounds 34d",Knits
0,I am very into the lace tops! purchased this but it's a very exaggerated swing top and on someone who is 5'3  it feels almost like a tunic. lots of extra material in the back. love the look and if you're tall enough  it should work for you!,Knits
1,This is exactly as pictured  and fits as it does on the model in the last picture. my only hang-up is that it's a little pricey for a t-shirt  the fabric is standard t-shirt material  not stiff but also not super soft which i was hoping for. my hubby had no idea what the pattern was til i pointed it out :),Knits
1,I ordered the blue top. it's great for the hot summer we're having in the southeast this year.,Knits
1,Love love love this turtleneck! it's soft and cozy  and i've already reached for it on several chilly days. it definitely runs large. i sized down and it still has an oversized  swingy shape.,Knits
1,When i first saw the bees embroidered pullover in the store  it instantly caught my attention. since it was pricey  i didn't get it. when it went on sale  it ran out in my size. so recently i was fortunate enough to get the same style embroidered birds pullover in the store for 20% off the sale price. this shirt looks so adorable on and is different than the typical sweatshirt.,Knits
1,The cut is perfect and the rose color is so pretty!  it fits like the typical left of center sizing.  i wish it came in more colors!,Knits
1,This is a nice and comfortable shirt. i'm 5'7 and i have triple d size bra and i got my shirt in size m. it fits perfectly and my breasts are not showing too big and the shirt is not too tight. it's more of a casual style  possibly because of the fabric that was made of. nothing fancy but a very nice every-day shirt to go with skinny jeans or a skirt. it covers belly really well and it does look nice and slim around the waist. i'm pretty pleased with my purchase.,Knits
1,This top is so gorgeous! the color  the embroidery  the neckline  are all perfect. this can be worn casually with jeans or dressed up for a special occasion. i wore this to a thanksgiving part  but also to take final exams in (because it is comfy too!). this piece definitely runs small. i ordered a large despite being a medium in almost everything else at retailer and the fit is perfect.,Knits
1,Loved this tee but embroidery started to unravel even before being washed. i paid full price for this top and wasn't disappointed but needed to return due to the embroidery problem. this tee is a mustard color.,Knits
1,I got the pink version to layer with spring clothes. i always wear a medium  but sized down to a small based on the other review. the seams are very flattering. the material is very soft. on sale  the price is reasonable.,Knits
-1,Doesn't feel like cotton jersey. feels like a thin version of the seamless cami. it's not soft as i expected. it's much thinner than expected too.,Layering
-1,I love this tank  it is so comfortable but it does have its flaws. it rolls up every time i walk or do anything  it becomes very bothersome.,Layering
-1,Wow! this sure is close fitting  as in suction cups to your body! yikes  definitely not forgiving for those of us with curves. to me  it seems like the material will wear well. i bought this for a great sales price so i may keep it  not sure. it would work fine as a layering piece but if i gain even 5 lbs  it won't work. i ordered the medium and am usually a small. the large might have worked best but probably still pretty clingy. i do recommend this if you are thin with no problem areas.,Layering
-1,The material is very nice. not flimsy at all which is nice. the problem was the fit around the arms. i am a petite person with a small chest but it still didn't cover me bra. i'll be returning it.,Layering
-1,This top fit perfectly but too much of my bra was showing through the black lace. it would be a great top to use as loungewear  though.,Layering
-1,"This shirt fits very closely to the body. it has a very strange fit in the shoulder  though. the arms themselves are really long  far past my hands  yet it's very tight in the shoulder and under arm area. for reference  i am 5'10""  130 pounds and ordered a small  which is what i usually need.",Layering
-1,Very poorly made- wide and short  very unflattering. the material is advertised as cotton  but it felt very synthetic.,Layering
-1,Way too long...the sizing is incredibly off on this product. order a size or two down.,Layering
-1,This top is beautiful - even more so in person. however  like a previous reviewer  the fit is very boxy. there is so much excess fabric that poofs out on the sides that you can't see in the photos due to the model's cardigan and arms. if this top had been a bit longer and more fitted  without all the excess fabric at the bottom  it would have been perfect. again  the color  the lace  the fabric and the pleating is all gorgeous. would love it if the designer took this into consideration and came,Layering
0,I was looking for an undergarment and this is more of a nightgown. if it came in a solid color then i'd probably buy it. i usually wear a small and this was a tad too tight. on the upside  the fabric was soft and lightweight.,Layering
0,This seemed to run a little bit small on me... more form fitting than on the model in the photo. also  it's thin. i'd be sold on it for sure if it were just a little longer too because i like the almost-lingerie-like look. the lace applique is pretty  and if you purchase it for that  then it really shows up better on the two lighter colors - it really gets lost all in black.,Layering
0,I loved this when i got it. it has such a flattering fit! slightly loose in the body  but not flowy. nice weight of fabric. comfortable fabric. perfect scoop neck that doesn't show too much cleavage. but i washed it once on delicate and line dried (which i do with most of my shirts) and it came out riddled in holes.,Layering
0,"This spandex top  in my opinion  is workout wear. it is not the tank i expected to receive  but my bad. it is super stretchy tank like most folks use with leggings or workout shorts. it does seem small but perhaps due to the kind of tank it is  it should fit like this. 5' 5"" 142 lbs medium is skin tight. color is nice but  as i wanted a tank to wear with skirts or jeans and this is not what i had envisioned-it has to go back to retailer. quality seems fair.",Layering
0,"I like this shirt  as in general i prefer more form-fitting and less flowy shirts. however  after washing the shirt and hanging dry it has shrunk to be too short to wear with even mid-rise jeans. so: good if you don't like long t-shirts  bad if you are tall  like me (5'8"") and don't want to wear a crop top.",Layering
0,I nearly always wear a size small  and sometimes even a small is too large. not in this case; this top is extremely snug. i would not be able to wear this  and i would've returned for a larger size but the ivory color was a little too yellow for me. in the online photo. the color is more of an off-white than ivory yellow. i'm guessing also that this fabric may not stand the test of time and easily snag. but that's just conjecture.,Layering
0,So comfortable and soft but starting pilling after one wear! sending back.,Layering
0,I love the wide straps but it runs small and is short. still great for layering. great  soft material. i hate that it is so tight and short but if i size up them the arm holes would be way too big.,Layering
0,I love the way the mock neck style looks  but the shirt is cut very small. i realize it's supposed to stretch  but it's still very  very tight on  particularly in the shoulder area. if you like the style  i'd recommend sizing up.,Layering
1,Like the look of this tank  ran a bit larger than expected at the neck but overall happy with the purchase,Layering
1,I orderd this product in a size large  because i was afraid of it being seamless would make it too tight on my larger chest (32ddd)  however the opposite happened. because it doesn't have any kind of seams it is very boxy and not skin tight like i expected  however it still works because it does fit me around my chest comfortably and when worn under something it gives a nice blouson effect. also  the v is a very nice depth- not too deep or too shallow. overall  i'm happy with it because it's a n,Layering
1,I ordered this in gray and in white. these are not your mothers' slips. they are comfy and soft. i have worn the white under a shorter dress on a day when i wanted more coverage but didn't want to go for full on tights or leggings. i liked the effect of the slip being longer than the dress. the gray may even be opaque enough to stand (almost) on it's own. very happy with these.,Layering
1,I love this style of tank top with the wider straps. very flattering but yes the armholes are big and i noticed the sizing is different with each color. i normally wear an xs but in the gray and blue i bought s to have a little room. i also bought the black color but the s was huge! i exchanged for an xs so hopefully it will fit better. it had to be ordered. it definitely stretches out as you wear it though.,Layering
1,As in most ribbed camis  this stretches out - so size down. it is very pretty/delicate (e.g. fabric is thin) and the silver/grey color has metalic thread running through. plan to pair it with an retailer grey bolero sweater for the holidays.,Layering
1,This turtleneck is already wrapped and it's soon going under the tree for me! i bought it when i saw it in the store and tried it on. it's fitted but not too tight or snug... just fitted and flattering. the lace cutout area is so flattering and unexpected. i love this top and think it will be a wardrobe staple - both for dress and casual. (i'll wash it carefully just in case. it seems well made but i'd hate to snag the lace.),Layering
1,Love this top! i'm 5'7  145 pounds  athletic build  and the medium falls slightly loosely and very nicely over my hips. it is quite low cut  so i wear a tank under it in a professional environment  but it's fine to wear sans tank top in a more casual setting. i really love the back  as the straps are sexy and show off my shoulders. the material seems to be good quality  and i would order this in more colors if it were available!,Layering
1,The straps are long but work ok for me. the material is very soft and the color (pink) is very nice. this is a tank you can wear under almost anything as the soft silky fabric will allow whatever you wear to glide right over it....no sticking!,Layering
1,"I love this tee  and am a picky tee person. it runs big  the striped colors are even bigger but i washed in warm and dried them and they are great. super soft and sexy for a tee! i bought the xxs and i am 115 lbs and 5'2"". i like the longer length -- cute with leggings. not 5 stars due to stretched out arm holes.",Layering
-1,I wanted to love these  they are cute and warm - but they have absolutely no elasticity. i'm so mad at myself for not reading the reviews because i ended up wasting money on shipping 2 pairs of leggings that i ultimately took right back to the store.,Legwear
-1,I bought the black and gray fleece lined leggings. i thought the price was great. too good to be true. you get what you pay for. once i opened the box they smelled awful. it was a chemical smell. i washed the black pair twice and it was a little better. i have washed the gray 5 times and it still smells.,Legwear
-1,The tights are thin and not how they appear in the photo. one of my pairs had a hole in the seat and it was obvious they had been repackaged with part of the packaging missing. very disappointing. i wish i had found the hole before i try them on. they are definitely going back.,Legwear
-1,I ordered these pants in my usual size (xl) and was shocked when i received them. the waist was huge and there was nothing in the way of an elastic or tie to keep them up. i couldn't keep them on so  of course  back they go! too bad! the sweater quality is great.,Legwear
-1,I was not a fan of these leggings. these were very unflattering. i could see that after wearing these all day they could start stretch out. i just didn't feel like they would hold up for even one season.,Legwear
-1,Super itchy! had to return.,Legwear
-1,So wanted great pair of sweater leggings...great for running errands and keeping the outfit simple. these are not that. these fit very poorly...i ordered the small  which is more like a large one in the waistline...there is nothing to hold these up and i could fit two of me in them. unfortunately  i thought all would be fine and i discarded the receipt and have worn them a few times~,Legwear
-1,These socks were very thin and the elastic at the top was very rigid. i could not get these socks to go any higher than half-way up my calf. i would not recommend this product. it felt very cheap and not of good quality.,Legwear
-1,Ordered on line and thought these are a great quality as i pulled them out of the box. tried them on and found minimal elastic for the waist. within minutes of wearing  the waist fell down past my hips...glad i was at home. looks cute but will not stay up.,Legwear
0,"I am 5' 10"" 135 lbs  normally a size 4l and ordered both a small in the navy and a medium in the beige. the elastic waist on both is not a tight/ muffin-top producing elastic like on some thinner banded leggings. in fact  the elastic is very loose  not very stretchy on either of the sizes. i think the s had been previously tried on  given the state of the packaging and the fact that the seat of the pant was already a bit stretched out. the m is definitely too large so i would say that these run",Legwear
0,"Got them in the light blue. i'm 5'0"" so they're a little long. i like the texture and they are really comfortable! the only thing is the awkward seams around the crotch area so you really can't wear them alone with a cropped tee or shorter top.",Legwear
0,I wanted to love these  but they're so tight around the top. my legs are normal size and i couldn't get them above my knee. the top isn't stretchy...it has a string that keeps it from expanding. they are so very cute  but unfortunately must go back for me.,Legwear
0,I carry my weight on my lower half  usually a large in bottoms. this one in a large was too big throughout especially since it doesn't have a waste band. returned.,Legwear
0,"I received these as a christmas gift. they are really cozy: warm  soft and super comfortable. however  they stretch out a lot  as there is no drawstring or elastic on the waist band. this leads them to poof out a lot and i have to keep pulling them up. this is fine for hanging out around the house  but not if you want to wear them out and about. i'm keeping them because they're so comfortable  but beware how much they stretch. (i am 5'6""  130 lbs and the size small fits well).",Legwear
0,I recommend with reservations. these leggings are 100% wool  soft  not itchy  light weight  lovely knitted pattern. they run large. i sized down to a small. the first time i wore them they were fine. but the second time the waist stretched out and was useless: they were falling down as i walked. such a shame because everything else about them is perfect for cold winter days. they even fit under my silk skirt and would make other lighter garments wearable in winter. so what to do? at the price th,Legwear
0,I love the fabric and design of these leggings  but unfortunately they ran way to big up top. they literally fall down.,Legwear
0,I've never owned sweater leggings before so these were my first. i had to order large because well i have some junk in the trunk (am 10/12 on bottom and 8 on top). these are a teeny bit scratchy but i'm hoping with a wash they'll soften up--but they're really loose too so i'm also hoping they'll shrink a teensy bit.,Legwear
0,"I'm a size 28 jeans 5'9 with a bubble bottom. these were falling off of me around the hips. these are warm. i was expecting them to not be sheer since they are fleece lined but when i sat down i was shocked to notice it. it doesn't matter functionality wise because i never felt a ""draft."" they look good and are well made but i will be returning due to the lack of fit.",Legwear
1,Great pair of black pants  a step up from basic leggings. nice weight and a little ribbed detail on the sides. would recommend.,Legwear
1,I love these tights! i stock up every year. they are a great quality  not too thick to be hot  but not too thin that they are sheer when you put them on. they also don't squeeze you at the waistline. favorite tights.,Legwear
1,These leggings are so warm and comfortable. they're thick enough to wear as pants  and they don't stretch and slide during the day. i wish they came in more colors!,Legwear
1,"I got these in the neutral color & quickly understood why they're categorized as ""loungewear"". if you're going to wear them out of the house  wear a tunic or a dress over them. i folded the scrunch part up over my calves & wore them like boot socks when i went out. i got a m/l & they fit about on par with other leggings / tights of that size range.  when i got home  i rolled them down & put the bottoms over my heels. the rest of the bottoms scrunched around my ankles. i recommend them for around",Legwear
1,"These are my favorite tights. i love how they are opaque. i love that they are thick but not so thick as to be only appropriate for winter. they are slimming without feeling too tight.    why don""t you sell these any more??? please bring them back!",Legwear
1,Liked everything about these but they should say in the description that they're ribbed.,Legwear
1,Sweet leg warmers that are fun and cute too! kept me warm when out in this frosty morning!,Legwear
1,Fun socks you will want to show off. design is printed on a relatively thin (trouser sock).,Legwear
1,These pants are so warm and cozy and comfortable. they are like cashmere for your legs...so amazingly soft!! and for that price  it's definitely worth getting all the colors!!,Legwear
-1,I wanted to like this and even considered getting it altered  but just decided to return. it runs big and from the front it looks good  but the back just looked like a big oversized  stretched out tank. it was so comfy on though and not sheer or revealing. so if you're tall  go for it!!,Lounge
-1,"This dress is horrible. i can't believe they can get away with calling it a ""dress"". it should have been called a tunic or shirt. it looks like it is a soft flowing dress made out of nice material from the pictures  no way. it is made from sweatshirt material it is lifeless and is kind of stiff. it came to the top of my thighs. i can't find one nice thing to say about this dress and i do not recommend it. the picture does it so much more justice that it is worth.",Lounge
-1,I've been wearing this very comfortable and cute coat for 2 weeks. it is already tearing at the seams somehow. the quality of this is very poor.,Lounge
-1,Material is thin  with a fleece like feeling on the inside. hard to describe but almost feels like a really thin north face material. the cut on the sides of chest area is super awkward  shows way too much  would never be appropriate to wear a regular bra underneath.,Lounge
-1,Legs are too wide. the fabric is rough to the touch.,Lounge
-1,Just wanted to review so people know this hoodie has a zipper. it's very soft and comfy but i was looking for a pullover hoodie and am disappointed that once again retailer's picture doesn't match the actual product. it does fit true to size however.,Lounge
-1,This is a great dress if you don't want to leave the house or you want the world to see your nipples.,Lounge
-1,Fabric felt and looked cheap.  hem was completely frayed  all the way around  perhaps purposely  but ratty looking  all the same.,Lounge
-1,The pants are pretty and run true to size  but the fabric is bathing suit like  very thin and sheers in the butt when you squat. i wouldn't recommend for anything but waking.,Lounge
0,I saw this jacket in the store and thought it was really cute..and finally a nice length!! ordered the xl because l and was afraid of shrinkage and it is no larger than the l. runs at least a size small with not alot of give. i will unfortunately have to bring it back.,Lounge
